Time,adservice-7f9ccc87b8-csgsn,cartservice-67f67cb78b-c6gw6,checkoutservice-57cbb6967f-6vh6l,currencyservice-5f5b6f6f65-6kl5h,emailservice-676fd9f49-94vnt,frontend-544f674869-4xtb7,loadgenerator-5697d6ddc5-54vhh,paymentservice-5879d4f457-pgw5r,productcatalogservice-85969c6bc9-skcqw,recommendationservice-7b8f5965f9-6xkrx,redis-cart-74594bd569-4t74w,shippingservice-85bbdc889f-7hzfx,adservice-7f9ccc87b8-csgsn,cartservice-67f67cb78b-c6gw6,checkoutservice-57cbb6967f-6vh6l,currencyservice-5f5b6f6f65-6kl5h,emailservice-676fd9f49-94vnt,frontend-544f674869-4xtb7,loadgenerator-5697d6ddc5-54vhh,paymentservice-5879d4f457-pgw5r,productcatalogservice-85969c6bc9-skcqw,recommendationservice-7b8f5965f9-6xkrx,redis-cart-74594bd569-4t74w,shippingservice-85bbdc889f-7hzfx,adservice-7f9ccc87b8-csgsn,cartservice-67f67cb78b-c6gw6,checkoutservice-57cbb6967f-6vh6l,currencyservice-5f5b6f6f65-6kl5h,emailservice-676fd9f49-94vnt,frontend-544f674869-4xtb7,loadgenerator-5697d6ddc5-54vhh,paymentservice-5879d4f457-pgw5r,productcatalogservice-85969c6bc9-skcqw,recommendationservice-7b8f5965f9-6xkrx,redis-cart-74594bd569-4t74w,shippingservice-85bbdc889f-7hzfx,adservice-7f9ccc87b8-csgsn,cartservice-67f67cb78b-c6gw6,checkoutservice-57cbb6967f-6vh6l,currencyservice-5f5b6f6f65-6kl5h,emailservice-676fd9f49-94vnt,frontend-544f674869-4xtb7,loadgenerator-5697d6ddc5-54vhh,paymentservice-5879d4f457-pgw5r,productcatalogservice-85969c6bc9-skcqw,recommendationservice-7b8f5965f9-6xkrx,redis-cart-74594bd569-4t74w,shippingservice-85bbdc889f-7hzfx
2022/4/2 14:25,1.474161857,21.26943307,99.9121589,9.398035923,4.74596963,9.357154353,3.582950228,2.105499227,6.733433286,6.55515657,3.649578648,3.672731884,7.5078125,40.22216797,8.352661133,32.31201172,22.83325195,7.803344727,5.310821533,27.65808105,5.505371094,6.782986111,5.558776855,5.471801758,341.1834178,7694.715178,2795.673285,4641.013211,0,12229.73153,26454.91586,121.4845057,6132.276453,4011.184963,3242.589462,532.0131289,206.5958407,4237.960309,2648.08518,3987.003721,0,37914.66482,1323.140339,90.48925775,9874.637651,1066.480711,6563.333933,267.4316913
2022/4/2 14:25,1.429357945,21.26943307,74.20202684,9.398035923,4.648472039,9.357154353,3.582950228,2.105499227,6.349852447,6.127955678,2.22422424,3.672731884,7.587239583,40.22216797,6.030273438,32.31201172,22.65930176,7.803344727,5.310821533,27.65808105,5.505371094,6.782118056,5.558776855,5.471801758,352.9532315,7668.400262,2795.673285,4598.206227,0,12229.73153,26179.66901,115.3404676,6132.276453,4011.184963,3242.589462,532.0131289,213.7227831,4216.2677,2648.08518,3953.110449,0,37914.66482,1306.07364,85.8743931,9874.637651,1066.480711,6563.333933,267.4316913
2022/4/2 14:25,1.429357945,21.87537101,67.25017338,10.1805548,4.648472039,9.357154353,3.438191572,2.400416177,6.349852447,6.127955678,4.007658959,3.442629116,7.587239583,41.22924805,6.030273438,25.16784668,22.65930176,7.803344727,5.310821533,27.97546387,5.505371094,6.782118056,5.651855469,5.471801758,352.9532315,7668.400262,2623.479783,4598.206227,0,11961.79715,26179.66901,115.3404676,6132.276453,3933.685456,3248.281536,530.6214576,213.7227831,4216.2677,2484.982051,3953.110449,0,37056.6946,1306.07364,85.8743931,9874.637651,1044.621755,6592.508108,266.2520272
2022/4/2 14:25,1.429357945,21.87537101,67.25017338,10.1805548,4.388246478,9.508703799,3.50905071,2.400416177,5.315920084,6.206575201,4.007658959,3.593006762,7.587239583,41.22924805,6.030273438,25.16784668,22.84851074,7.803344727,5.310821533,27.97546387,5.505371094,6.802083333,5.651855469,5.490112305,339.5315966,7669.598562,2482.488576,4562.095144,0,11961.79715,26444.11294,114.7300792,6000.089404,3933.685456,3244.070902,510.0789407,205.5956181,4199.191511,2349.561764,3923.509774,0,37056.6946,1318.80016,85.44739159,9676.393806,1044.621755,6585.079466,254.7433981
2022/4/2 14:26,1.368087075,21.87537101,37.26369609,11.33895153,4.388246478,9.62796197,3.50905071,2.409312507,6.623227132,6.323330982,3.949728855,3.593006762,7.587239583,41.22924805,5.868530273,25.16784668,22.84851074,7.803344727,5.310821533,27.97546387,5.511474609,6.802083333,5.651855469,5.490112305,354.1286294,7735.767774,2482.488576,4453.491453,0,12093.01583,26444.11294,111.006077,6000.089404,3933.685456,3244.070902,510.0789407,216.3134675,4230.260608,2349.561764,3820.396588,0,37473.8964,1318.80016,82.66145957,9676.393806,1044.621755,6585.079466,254.7433981
2022/4/2 14:26,1.528335452,18.81755836,37.26369609,11.53516677,4.388246478,9.62796197,3.494457144,2.244007182,6.623227132,6.323330982,4.088084419,3.785186679,7.453125,40.80200195,5.868530273,27.92053223,22.84851074,7.803344727,5.310821533,27.93579102,5.511474609,6.802083333,5.651855469,5.490112305,354.1286294,7735.767774,2392.101653,4556.770227,0,12093.01583,26504.43241,111.006077,6000.089404,4036.942023,3253.468841,510.0789407,216.3134675,4230.260608,2264.014681,3909.469851,0,37473.8964,1319.133187,82.66145957,9676.393806,1073.396557,6571.770529,254.7433981
2022/4/2 14:26,1.600499424,21.9061418,37.26369609,11.53516677,3.803996992,10.12926819,3.564142805,2.244007182,6.905706816,6.485394545,4.088084419,3.772020849,7.453125,40.80200195,5.868530273,27.92053223,22.90039063,7.803344727,5.310821533,27.93579102,5.511474609,6.758680556,5.651855469,5.541992188,353.8131282,7751.440906,2195.688111,4556.770227,0,12100.03914,26697.56509,110.6609772,6024.962619,4036.942023,3264.608801,514.9037488,214.8971093,4232.094215,2082.25355,3909.469851,0,37563.21975,1329.108693,82.34023958,9733.489625,1073.396557,6608.393407,255.1023258
2022/4/2 14:26,1.600499424,21.9061418,4.82971415,11.53516677,4.465454904,10.35811289,3.564142805,2.356501455,6.270279034,6.552903215,4.057025865,3.772020849,7.453125,40.80200195,5.868530273,27.92053223,22.90039063,7.803344727,5.310821533,27.93579102,5.474853516,6.758680556,5.651855469,5.541992188,353.6837896,7747.375052,2329.704738,4600.236114,0,12100.03914,26697.56509,110.6609772,5987.464764,4009.430093,3258.346428,514.9037488,216.1861103,4236.692548,2207.556797,3945.94455,0,37563.21975,1329.108693,82.34023958,9682.529851,1067.8633,6604.599151,255.1023258
2022/4/2 14:26,1.600499424,20.95610451,4.430175215,9.901813452,4.208819135,10.35811289,3.682431795,1.988543572,6.270279034,6.552903215,4.057025865,3.810682933,7.453125,40.7409668,6.024169922,27.92053223,22.80273438,7.803344727,5.310821533,27.93579102,5.474853516,6.758680556,5.651855469,5.541992188,353.6837896,7747.375052,2329.704738,4476.664868,0,12028.08128,26874.16242,106.5670772,5987.464764,4009.430093,3258.346428,514.9037488,216.1861103,4236.692548,2207.556797,3836.412069,0,37368.11871,1338.326378,79.29936194,9682.529851,1067.8633,6604.599151,255.1023258
2022/4/2 14:26,1.464203677,20.69466671,4.430175215,10.70248143,4.208819135,8.624538831,3.436038832,2.428588857,6.154139161,6.479907695,4.057025865,3.720311547,7.501302083,40.7409668,6.024169922,24.39880371,22.80273438,7.803344727,5.310821533,28.36914063,5.474853516,6.782986111,5.651855469,5.474853516,352.8003584,7699.239313,2323.050043,4476.664868,0,12142.66028,26447.75974,106.5670772,5955.749696,3953.295757,3163.101509,506.6992521,215.7354938,4213.633797,2200.227343,3836.412069,0,37689.42683,1312.529345,79.29936194,9646.193052,1052.849186,6409.966885,251.6591759
2022/4/2 14:26,1.515569564,20.69466671,3.978319137,8.411484887,4.115434764,9.724037835,3.436038832,2.428588857,6.154139161,6.592777785,2.5785697,3.720311547,7.501302083,40.7409668,6.024169922,24.39880371,22.80273438,7.803344727,5.310821533,28.36914063,5.474853516,6.782986111,5.651855469,5.474853516,344.8689928,7699.239313,2308.246829,4476.664868,0,12059.98639,26401.34494,106.5670772,5955.749696,3960.510803,3162.41642,507.4589697,213.102059,4213.633797,2186.680922,3836.412069,0,37412.79148,1322.367293,79.29936194,9646.193052,1055.551819,6408.578565,251.5274428
2022/4/2 14:26,1.515569564,19.35514604,4.082884199,10.06053181,4.381081308,9.724037835,3.35507438,2.35185456,6.153339854,6.592777785,3.714540516,3.64745449,7.501302083,40.81420898,5.807495117,24.39880371,22.53723145,7.803344727,5.310821533,28.4942627,5.572509766,6.782986111,5.65032959,5.474853516,354.148899,7699.239313,2308.246829,4495.546539,0,12059.98639,26401.34494,105.129154,5938.887833,3960.510803,3263.445381,500.9742776,218.9304439,4213.633797,2186.680922,3850.442506,0,37412.79148,1322.367293,78.23255125,9600.568706,1055.551819,6631.938079,248.4905808
2022/4/2 14:26,1.490549683,19.35514604,4.082884199,8.996034135,4.381081308,9.63038689,3.233936042,2.35185456,5.625510605,6.602425696,3.714540516,3.64745449,7.5,40.81420898,5.807495117,24.0020752,22.53723145,7.803344727,5.310821533,28.4942627,5.572509766,6.813368056,5.65032959,5.474853516,354.148899,7773.184088,2263.676728,4495.546539,0,11987.91642,26101.59913,100.4264155,6002.294059,3968.621145,3263.445381,500.9742776,218.9304439,4241.194942,2145.508303,3850.442506,0,37193.56319,1306.670958,74.73297744,9699.09767,1058.380446,6631.938079,248.4905808
2022/4/2 14:26,1.311083292,19.21848695,3.992129632,8.996034135,4.067522387,9.256362778,3.233936042,2.35185456,5.71859066,6.619127609,3.714540516,3.638646371,7.5,40.80200195,5.807495117,24.0020752,22.53723145,7.803344727,5.310821533,28.4942627,5.389404297,6.813368056,5.65032959,5.490112305,353.7960107,7773.184088,2382.286431,4495.546539,0,11987.91642,26341.33029,103.0932038,6002.294059,4006.087283,3283.045641,498.0875321,221.8750421,4241.194942,2257.926344,3850.442506,0,37193.56319,1317.198634,76.71688947,9699.09767,1069.429384,6658.885219,246.6855055
2022/4/2 14:26,1.419442186,18.37172651,3.621514798,7.876135349,4.719587016,9.256362778,3.230481491,2.585320607,5.71859066,6.628855971,3.66451146,3.638646371,7.596354167,40.80200195,5.902099609,24.0020752,22.80578613,7.803344727,5.310821533,28.4942627,5.389404297,6.739583333,5.700683594,5.490112305,352.6548207,7783.780894,2382.286431,4446.230538,0,12073.58534,26489.72865,105.9862894,5986.85477,4006.087283,3289.489526,516.0161798,222.510777,4252.317994,2257.926344,3811.478397,0,37427.03491,1319.988584,78.83958305,9675.300912,1069.429384,6687.387979,255.5649438
2022/4/2 14:26,1.419442186,18.37172651,3.621514798,7.876135349,4.476744061,8.687342524,3.046701853,2.251824507,5.71859066,6.509706121,3.66451146,3.591825885,7.596354167,40.80200195,5.902099609,24.0020752,22.80578613,7.803344727,5.310821533,28.43322754,5.389404297,6.739583333,5.700683594,5.490112305,352.6548207,7807.575606,2320.750012,4468.210433,0,12073.58534,26489.72865,105.3731779,5763.886145,3873.720185,3291.158267,517.279814,222.510777,4267.965765,2199.759387,3833.368566,0,37427.03491,1319.988584,78.41353399,9324.60404,1034.093843,6687.77347,256.22493
2022/4/2 14:27,1.419442186,18.37172651,3.583563037,8.422391907,4.476744061,8.687342524,3.046701853,2.251824507,6.429353323,6.472590074,3.667841289,3.591825885,7.596354167,40.80200195,5.902099609,24.35913086,22.80578613,7.803344727,5.310821533,28.43322754,5.557250977,6.765625,5.700683594,5.490112305,351.7514566,7807.575606,2179.398303,4468.210433,0,12112.78438,26489.72865,105.3731779,5960.991019,3837.235992,3284.763232,517.279814,219.0787911,4267.965765,2064.176404,3833.368566,0,37602.51205,1319.988584,78.41353399,9643.473091,1021.334347,6664.864921,256.22493
2022/4/2 14:27,1.267947507,19.34454516,2.936476073,8.312712164,3.568624093,8.687342524,3.019964302,2.076987182,6.429353323,6.472590074,3.623366048,3.599470399,7.455729167,40.83862305,5.902099609,24.35913086,22.80578613,7.803344727,5.310821533,28.43322754,5.557250977,6.765625,5.700683594,5.337524414,351.7514566,7755.789069,2259.621513,4468.210433,0,12112.78438,26623.10361,105.3731779,5920.685043,3960.115959,3284.763232,511.5711677,219.0787911,4236.823694,2140.158319,3833.368566,0,37602.51205,1324.514077,78.41353399,9581.824575,1054.040579,6664.864921,253.4421014
2022/4/2 14:27,1.507731216,19.34454516,3.403470114,8.312712164,4.886629367,7.197943259,3.076969468,2.434879452,6.429353323,5.485262982,3.623366048,3.617140495,7.455729167,40.83862305,5.883789063,24.35913086,22.73254395,7.803344727,5.310821533,28.66210938,5.557250977,6.754340278,5.700683594,5.337524414,351.7514566,7425.754863,2259.621513,4403.197373,0,11954.93063,26447.63626,100.4614701,5920.685043,3926.156596,3295.237052,511.5711677,219.0787911,4054.555778,2140.158319,3772.245112,0,37217.20375,1302.245734,74.81601174,9581.824575,1045.685192,6673.687862,253.4421014
2022/4/2 14:27,1.448873226,19.34454516,3.403470114,8.364439436,4.886629367,8.817076989,3.048915627,2.434879452,5.036529283,6.215595447,3.548070178,3.617140495,7.520833333,40.83862305,5.883789063,24.4354248,22.73254395,7.803344727,5.310821533,28.66210938,5.462646484,6.754340278,5.700683594,5.337524414,340.4540284,7760.128552,2133.54874,4392.172867,0,11884.45875,26447.63626,100.4614701,5930.822673,3926.156596,3291.859083,504.4966055,214.7271106,4232.030785,2020.750846,3761.76146,0,36939.27053,1302.245734,74.81601174,9583.417041,1045.685192,6677.967944,248.207696
2022/4/2 14:27,1.448873226,20.79485019,2.898170689,8.364439436,4.75021959,8.817076989,3.048915627,2.434879452,5.992915335,6.215595447,3.532272235,3.572760036,7.520833333,40.82946777,5.883789063,24.4354248,22.73254395,7.803344727,5.310821533,28.66210938,5.462646484,6.754340278,5.751037598,5.358886719,348.2750634,7760.128552,2134.306424,4392.172867,0,11884.45875,26314.7944,100.4614701,5930.822673,3961.477213,3291.859083,504.4966055,219.9289905,4232.030785,2021.895359,3761.76146,0,36939.27053,1296.211353,74.81601174,9583.417041,1054.937894,6677.967944,248.207696
2022/4/2 14:27,1.457918192,20.79485019,3.016215159,9.027065589,4.514621967,7.00911086,3.042803795,2.359610823,5.992915335,5.033786878,3.532272235,3.550492496,7.520833333,40.82946777,5.902099609,24.4354248,22.74475098,7.803344727,5.310821533,28.66210938,5.462646484,6.754340278,5.751037598,5.358886719,348.2750634,7760.128552,2211.392308,4340.572739,0,11884.45875,26092.92628,97.60865831,5930.822673,3841.979253,3291.859083,501.6487864,219.9289905,4232.030785,2094.921232,3716.546477,0,36939.27053,1285.552997,72.63356812,9583.417041,1023.115693,6677.967944,247.0259017
2022/4/2 14:27,1.514992309,20.79485019,3.016215159,9.027065589,4.514621967,8.878581873,3.096746661,2.309469509,6.22311622,6.192046883,3.594603003,3.550492496,7.477864583,40.82946777,5.902099609,24.4354248,22.74475098,7.803344727,5.310821533,28.86657715,5.444335938,6.7734375,5.801391602,5.358886719,349.110966,7271.57193,2146.536312,4378.635073,0,11872.18083,26092.92628,97.60865831,5734.634585,3928.19986,3297.429866,508.5708857,222.7120981,3970.424561,2031.913908,3752.010743,0,36873.77985,1285.552997,72.63356812,9259.406921,1046.817691,6700.466983,250.0967567
2022/4/2 14:27,1.514992309,21.44114444,3.187319888,8.49176741,4.394497409,8.878581873,3.056156345,2.636577765,6.297425142,6.192046883,3.606849611,3.550492496,7.477864583,40.82946777,5.902099609,26.60217285,22.74475098,7.803344727,5.310821533,28.86657715,5.444335938,6.7734375,5.801391602,5.358886719,348.1131011,7759.832633,2146.536312,4378.635073,0,11872.18083,26066.30378,98.07935241,5844.574139,3928.19986,3297.429866,500.7647475,226.7081913,4227.1154,2031.913908,3752.010743,0,36873.77985,1282.909282,72.95383217,9444.042182,1046.817691,6700.466983,245.8174713
2022/4/2 14:27,1.593949564,22.09792037,2.72121229,7.938584325,4.394497409,8.765328918,2.932954932,2.636577765,6.297425142,6.073291821,3.602420774,3.445161794,7.494791667,41.54663086,5.877685547,26.60217285,22.74475098,7.803344727,5.310821533,28.86657715,5.444335938,6.7734375,5.740356445,5.307006836,348.1131011,7759.832633,2117.908294,4327.565931,0,11872.18083,25805.84715,93.91812705,5844.574139,3909.314386,3297.429866,496.9387465,226.7081913,4227.1154,2003.674186,3713.366948,0,36873.77985,1266.712527,69.8586105,9444.042182,1042.396058,6700.466983,243.9698278
2022/4/2 14:27,1.593949564,22.56592524,2.72121229,8.070727942,4.487294106,8.414518252,2.932954932,2.403638928,5.562654249,5.123040964,3.602420774,3.354158491,7.494791667,41.54663086,5.877685547,28.2989502,22.6776123,7.803344727,5.310821533,28.79333496,5.508422852,6.7734375,5.740356445,5.307006836,347.0727984,7723.553626,2117.908294,4247.424391,0,11221.94969,25805.84715,93.91812705,5827.080186,3909.314386,3302.40068,496.9387465,229.5784083,4202.095412,2003.674186,3639.414766,0,34896.21342,1266.712527,69.8586105,9433.762596,1042.396058,6712.109362,243.9698278
2022/4/2 14:27,1.668549907,22.46097636,2.475989804,8.070727942,4.3673814,8.266086784,2.932740499,2.403638928,5.562654249,6.204588951,2.647487804,3.354158491,7.494791667,41.83349609,5.877685547,28.2989502,22.6776123,7.803344727,5.310821533,28.79333496,5.508422852,6.807291667,5.740356445,5.307006836,346.1136674,7730.232639,1993.85527,4247.424391,0,11662.45919,24851.80322,91.69919876,5610.307692,3909.314386,3299.301541,482.4467614,226.8352078,4199.986101,1886.312238,3639.414766,0,36266.03898,1212.276557,68.27250101,9082.818352,1042.396058,6725.46903,236.6401297
2022/4/2 14:27,1.639073233,22.46097636,2.475989804,8.070727942,4.3673814,8.274681281,2.910376619,2.044573477,5.562654249,6.204588951,3.574266478,3.358577824,7.493489583,41.83349609,5.877685547,28.2989502,22.6776123,7.803344727,5.310821533,28.79333496,5.508422852,6.807291667,5.790710449,5.224609375,346.1136674,7730.232639,1851.89634,4166.503582,0,11464.55751,24869.6687,88.50822796,5697.654238,3730.600493,3296.099228,452.0478755,226.8352078,4199.986101,1750.975072,3561.207948,0,35633.60632,1213.148038,65.89673809,9250.220376,995.3644026,6726.346872,221.0160792
2022/4/2 14:28,1.639073233,22.46097636,2.567146068,7.378781903,4.3673814,8.274681281,2.910376619,2.3222041,4.757265504,6.515358498,3.574266478,3.358577824,7.493489583,41.83349609,5.990600586,29.77600098,22.6776123,7.803344727,5.310821533,29.06799316,5.508422852,6.807291667,5.790710449,5.224609375,328.186881,7498.834014,1851.89634,4087.086849,0,11464.55751,25425.25846,85.7471653,5645.617352,3825.859372,3296.099228,456.9070053,218.8280716,4060.816602,1750.975072,3491.586928,0,35633.60632,1235.137905,63.84700348,9172.573581,1021.121793,6726.346872,223.0856076
2022/4/2 14:28,1.747383305,22.37815462,2.567146068,7.378781903,4.393123993,8.002519258,2.89549204,2.3222041,5.532980548,6.285484303,3.603213587,3.468751873,7.493489583,41.69616699,5.990600586,29.77600098,22.7142334,7.803344727,5.310821533,29.06799316,5.407714844,6.765625,5.790710449,5.313110352,339.9270673,7735.640483,1851.89634,4087.086849,0,11375.87862,25425.25846,84.24018929,5596.023751,3789.447224,3296.099228,456.9070053,226.6561796,4168.763757,1750.975072,3491.586928,0,35360.31248,1235.137905,62.72491504,9087.299645,1011.451985,6726.346872,223.0856076
2022/4/2 14:28,1.502803035,22.37815462,2.151266496,7.378781903,4.548645459,6.550684955,2.834660868,1.968210732,5.532980548,5.112732962,3.683178432,3.468751873,7.493489583,41.69616699,5.813598633,29.77600098,22.7142334,7.803344727,5.310821533,29.06799316,5.407714844,6.765625,5.790710449,5.313110352,339.9270673,7735.640483,1700.872902,4047.03294,0,11031.423,24671.24177,81.50167017,5596.023751,3789.447224,3270.729555,456.9070053,226.6561796,4168.763757,1609.53082,3457.789727,0,34289.62083,1197.153762,60.68582443,9087.299645,1011.451985,6714.407247,223.0856076
2022/4/2 14:28,1.605549641,22.37815462,2.151266496,5.665910978,4.548645459,7.723624627,2.6820214,2.146400105,4.984018876,6.045632706,3.683178432,3.468751873,7.532552083,41.69616699,5.813598633,31.26220703,22.7142334,7.803344727,5.310821533,29.38232422,5.407714844,6.805555556,5.790710449,5.313110352,328.3613769,7735.640483,1700.872902,3961.645047,0,11263.35385,24671.24177,81.50167017,5287.072375,3768.782234,3270.729555,443.3403428,218.9444218,4168.763757,1609.53082,3386.55227,0,35005.53933,1197.153762,60.68582443,8591.13375,1006.402881,6714.407247,216.8871565
2022/4/2 14:28,1.605549641,21.74446283,2.151266496,6.945930136,4.372159392,7.610443944,2.6820214,2.146400105,5.520350601,6.045632706,3.636743394,2.92280795,7.532552083,41.69616699,5.813598633,31.26220703,22.75390625,7.803344727,5.310821533,29.38232422,5.380249023,6.805555556,5.790710449,5.310058594,333.8799443,7755.29803,1700.872902,3961.645047,0,11107.58625,24671.24177,80.21088041,5434.981865,3754.880702,3270.729555,443.3403428,224.0501746,4172.032983,1609.53082,3386.55227,0,34503.54886,1197.153762,59.79420786,8821.74839,1003.607018,6714.407247,216.8871565
2022/4/2 14:28,1.605549641,21.78142693,3.645539861,6.012512891,4.221337314,7.610443944,2.257919316,2.146400105,5.520350601,6.045632706,3.636743394,3.513236646,7.532552083,41.94946289,5.92956543,31.26220703,22.75390625,7.803344727,5.310821533,29.38232422,5.380249023,6.805555556,5.790710449,5.310058594,333.8799443,7755.29803,1818.436317,3739.364681,0,11107.58625,24485.68102,80.21088041,5434.981865,3754.880702,3285.383796,443.3403428,224.0501746,4172.032983,1721.162625,3192.744505,0,34503.54886,1187.372539,59.79420786,8821.74839,1003.607018,6724.688451,216.8871565
2022/4/2 14:28,1.462346342,21.78142693,3.645539861,5.43368538,4.221337314,7.938509961,2.944733476,2.334749784,5.892224167,5.315501728,3.758722633,3.513236646,7.5078125,41.94946289,5.92956543,31.26220703,22.75390625,7.803344727,5.310821533,29.3182373,5.349731445,6.758680556,5.833435059,5.310058594,333.8799443,7749.486219,1715.281648,3902.816832,0,10764.25624,24501.29983,80.34591302,5434.981865,3735.771014,3285.383796,438.3294841,224.0501746,4170.500032,1625.467855,3334.499672,0,33508.05316,1191.674266,59.86171638,8821.74839,996.2471071,6724.688451,214.5545334
2022/4/2 14:28,1.462346342,21.78142693,3.645539861,7.036519335,4.574362093,7.938509961,2.944733476,2.334749784,5.892224167,6.216799506,3.758722633,2.858808489,7.5078125,41.94946289,5.92956543,34.19494629,22.80273438,7.803344727,5.310821533,29.3182373,5.349731445,6.758680556,5.833435059,5.310058594,329.4245077,7766.639257,1715.281648,3902.816832,0,11103.29861,24318.70646,80.34591302,5466.453573,3735.771014,3285.383796,452.9199014,219.592663,4168.19817,1625.467855,3334.499672,0,34517.07176,1175.908654,59.86171638,8871.468658,996.2471071,6724.688451,221.6962847
2022/4/2 14:28,1.415203683,21.76230673,2.794042727,7.036519335,4.574362093,8.010746386,2.984881359,2.334749784,5.826686609,6.216799506,3.910783113,3.814819485,7.5078125,41.68701172,5.682373047,34.19494629,22.80273438,7.803344727,5.310821533,29.3182373,5.490112305,6.758680556,5.833435059,5.206298828,329.4245077,7789.138697,1715.281648,3902.816832,0,11103.29861,24318.70646,77.26374965,5466.453573,3735.771014,3291.215858,452.9199014,219.592663,4172.600471,1625.467855,3334.499672,0,34517.07176,1175.908654,57.50940216,8871.468658,996.2471071,6774.060987,221.6962847
2022/4/2 14:28,1.415203683,21.76230673,3.30297633,7.084086869,3.793699298,6.757086829,2.984881359,1.985701757,5.34727844,5.271569679,3.892452996,3.814819485,7.5078125,41.68701172,5.682373047,36.03820801,22.64709473,7.803344727,5.310821533,29.40368652,5.490112305,6.758680556,5.824279785,5.206298828,329.4245077,7746.406102,1619.81577,3879.768319,0,11064.88363,24121.54364,77.26374965,5426.875692,3634.789463,3291.215858,438.8110889,219.592663,4149.379503,1535.000662,3315.808549,0,34365.64779,1169.503723,57.50940216,8819.70081,969.4680164,6774.060987,214.7902704
2022/4/2 14:28,1.371986319,21.95406389,3.30297633,7.084086869,4.481173561,8.302677831,3.033148949,1.985701757,6.222006078,6.639013622,3.892452996,3.714819496,7.5390625,41.68701172,5.682373047,36.03820801,22.64709473,7.803344727,5.310821533,29.40368652,5.490112305,6.795138889,5.824279785,5.157470703,334.1889895,7746.406102,1692.708629,3879.768319,0,11064.88363,24121.54364,75.47545033,5456.172053,3747.286623,3304.979997,446.7041741,218.7282927,4149.379503,1604.076781,3315.808549,0,34365.64779,1169.503723,56.17832484,8863.036556,999.4731652,6791.49603,217.6799453
2022/4/2 14:28,1.398703549,18.00553402,2.831365883,7.084086869,4.481173561,8.302677831,3.181161956,1.985701757,5.320420114,6.639013622,3.863053995,3.644167237,7.5390625,41.68701172,5.880737305,36.03820801,22.64709473,7.803344727,5.310821533,29.40368652,5.490112305,6.795138889,5.824279785,5.157470703,334.1889895,7746.406102,1692.708629,3879.768319,0,11064.88363,24434.19905,75.47545033,5456.172053,3747.286623,3308.457747,446.7041741,218.7282927,4149.379503,1604.076781,3315.808549,0,34365.64779,1180.157714,56.17832484,8863.036556,999.4731652,6787.477744,217.6799453
2022/4/2 14:29,1.45787254,21.77335331,3.116627408,7.404442642,4.304169241,8.713082124,3.181161956,2.290119627,6.390309154,6.639013622,3.863053995,3.47197447,7.53125,42.04406738,5.880737305,36.03820801,22.83325195,7.803344727,5.310821533,29.58984375,5.377197266,6.795138889,5.824279785,5.322265625,334.1889895,7728.962687,1452.825132,3838.528166,0,11233.29017,24434.19905,75.47545033,5528.458213,3814.69802,3308.457747,450.0588346,218.7282927,4143.656777,1374.284989,3281.085107,0,34885.24988,1180.157714,56.17832484,8971.980181,1016.019183,6787.477744,218.7554358
2022/4/2 14:29,1.45787254,21.73577511,3.140084079,7.762661802,4.446367951,9.12059736,3.226624327,2.290119627,6.292627145,6.523815244,3.82287275,3.535579904,7.53125,42.04406738,5.920410156,38.98620605,22.83325195,7.803344727,5.310821533,29.58984375,5.377197266,6.808159722,5.924987793,5.322265625,320.3415946,7781.818861,1452.825132,3845.856123,0,11233.29017,24485.55377,66.48369022,5308.474038,3816.340686,3308.457747,450.0588346,204.4833745,4177.03707,1374.284989,3290.186834,0,34885.24988,1184.058496,49.39522614,8646.262339,1016.847702,6787.477744,218.7554358
2022/4/2 14:29,1.504043283,21.83051188,2.152503783,7.762661802,4.446367951,9.12059736,3.228583935,2.290119627,6.292627145,6.523815244,3.077980177,3.535579904,7.485677083,42.06848145,5.920410156,38.98620605,22.83325195,7.803344727,5.310821533,29.58984375,5.377197266,6.808159722,5.924987793,5.322265625,331.1696831,7785.752974,1452.825132,3845.856123,0,11233.29017,24430.06823,65.3376804,5468.517494,3816.340686,3320.401076,437.3488507,213.6800238,4170.186079,1374.284989,3290.186834,0,34885.24988,1170.608406,48.54377801,8906.935688,1016.847702,6820.705446,212.0664099
2022/4/2 14:29,1.497593593,21.83051188,2.152503783,7.635478022,4.393932608,8.503495212,3.228583935,1.976339415,5.997891433,5.831920522,3.758536247,2.929335982,7.485677083,42.06848145,5.920410156,38.98620605,22.70507813,7.803344727,5.310821533,29.57763672,5.508422852,6.786458333,5.924987793,5.322265625,331.1696831,7785.752974,1384.306438,3755.091981,0,10713.23897,24430.06823,66.5122648,5235.925039,3764.488129,3320.401076,424.0799935,213.6800238,4170.186079,1307.168655,3211.661348,0,33261.55929,1170.608406,49.48523321,8528.096993,1003.768996,6820.705446,205.6324639
2022/4/2 14:29,1.497593593,21.63643204,2.152503783,7.341510519,4.043197374,8.174584487,3.20424824,1.976339415,5.912466413,5.831920522,3.084933469,2.872369897,7.485677083,42.31262207,5.920410156,40.62194824,22.70507813,7.803344727,5.310821533,29.57763672,5.508422852,6.786458333,5.924987793,5.331420898,331.0345331,7802.736854,1402.47678,3630.645287,0,11096.83212,24450.78794,62.22546295,5419.487193,3765.292665,3320.401076,421.6826077,211.2816359,4176.696551,1321.995465,3105.224372,0,34452.5069,1174.525914,46.47623879,8842.968694,1003.763523,6820.705446,204.3480651
